"","age","animation_time_between_frames","appeared_in_n_back_task","condition","date","difficulty","difficulty_category","image_folder_path","image_name","n_back_block_total","n_back_blocks_reversed","n_back_display_time","n_back_focal_image_height","n_back_image_overlap","n_back_interstimulus_interval","n_back_max_difficulty","n_back_max_errors_to_raise_difficulty","n_back_min_errors_to_lower_difficulty","n_back_practice_max_difficulty","n_back_prime_image_height","n_back_prime_list_name","n_back_start_difficulty","n_back_task","n_back_task_critical_age","output_location","participant","participant_num","position","practice_run","prime_image_display_time","prime_task","reaction_time","response_time","set","user_response","younger_than_or_at_critical_age","response_correct"
"1954",7,1,0,2,"Sun Jul 28 12:01:50 2019",7,"old","images/prime/task/A/scissors","scissors",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,21,1,1.5,1,0.55752491951,NA,"A","scissors",0,1
"1955",7,1,0,2,"Sun Jul 28 12:01:50 2019",7,"old","images/prime/task/A/table","table",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,22,1,1.5,1,0.878265857697,NA,"A","table",0,1
"1956",7,1,1,2,"Sun Jul 28 12:01:50 2019",6,"old","images/prime/task/B/car","car",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,23,1,1.5,1,0.0690641403198,NA,"B","car",0,1
"1957",7,1,1,2,"Sun Jul 28 12:01:50 2019",7,"old","images/prime/task/B/elephant","elephant",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,24,1,1.5,1,0.218307971954,NA,"B","elephant",0,1
"1958",7,1,0,2,"Sun Jul 28 12:01:50 2019",6,"old","images/prime/task/A/kite","kite",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,25,1,1.5,1,1.28687596321,NA,"A","kite",0,1
"1959",7,1,0,2,"Sun Jul 28 12:01:50 2019",7,"old","images/prime/task/A/shoe","shoe",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,26,1,1.5,1,0.906759977341,NA,"A","shoe",0,1
"1960",7,1,1,2,"Sun Jul 28 12:01:50 2019",7,"old","images/prime/task/B/sock","sock",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,27,1,1.5,1,0.828289031982,NA,"B","sock",0,1
"1961",7,1,1,2,"Sun Jul 28 12:01:50 2019",7,"old","images/prime/task/B/pumpkin","pumpkin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,28,1,1.5,1,0.0392029285431,NA,"B","pumpkin",0,1
"1962",7,1,0,2,"Sun Jul 28 12:01:50 2019",7,"old","images/prime/task/A/watch","watch",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,29,1,1.5,1,1.45032095909,NA,"A","watch",0,1
"1963",7,1,0,2,"Sun Jul 28 12:01:50 2019",7,"old","images/prime/task/A/tree","tree",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,30,1,1.5,1,0.593073129654,NA,"A","tree",0,1
"1964",7,1,1,2,"Sun Jul 28 12:01:50 2019",6,"old","images/prime/task/B/mountain","mountain",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,31,1,1.5,1,0.245262145996,NA,"B","mountain",0,1
"1965",7,1,0,2,"Sun Jul 28 12:01:50 2019",7,"old","images/prime/task/A/banana","banana",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,32,1,1.5,1,1.29016089439,NA,"A","banana",0,1
"1966",7,1,0,2,"Sun Jul 28 12:01:50 2019",6,"old","images/prime/task/A/horse","horse",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,33,1,1.5,1,0.773890018463,NA,"A","horse",0,1
"1967",7,1,0,2,"Sun Jul 28 12:01:50 2019",7,"old","images/prime/task/A/foot","foot",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,34,1,1.5,1,1.39107704163,NA,"A","foot",0,1
"1968",7,1,1,2,"Sun Jul 28 12:01:50 2019",6,"old","images/prime/task/B/guitar","guitar",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,35,1,1.5,1,1.31081104279,NA,"B","guitar",0,1
"1969",7,1,0,2,"Sun Jul 28 12:01:50 2019",7,"old","images/prime/task/A/penguin","penguin",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,36,1,1.5,1,1.22677397728,NA,"A","penguin",0,1
"1970",7,1,0,2,"Sun Jul 28 12:01:50 2019",8,"old","images/prime/task/A/ladder","ladder",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,37,1,1.5,1,0.349884986877,NA,"A","ladder",0,1
"1971",7,1,1,2,"Sun Jul 28 12:01:50 2019",7,"old","images/prime/task/B/kangaroo","kangaroo",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,38,1,1.5,1,0.819780826569,NA,"B","kanger",0,1
"1972",7,1,1,2,"Sun Jul 28 12:01:50 2019",6,"old","images/prime/task/B/bird","bird",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,39,1,1.5,1,0.128858089447,NA,"B","bird",0,1
"1973",7,1,1,2,"Sun Jul 28 12:01:50 2019",8,"old","images/prime/task/B/hand","hand",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,40,1,1.5,1,1.10641002655,NA,"B","hand",0,1
"1974",7,1,0,2,"Sun Jul 28 12:01:50 2019",7,"old","images/prime/task/A/pear","pear",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,41,1,1.5,1,1.42329597473,NA,"A","pear",0,1
"1975",7,1,0,2,"Sun Jul 28 12:01:50 2019",6,"old","images/prime/task/A/truck","truck",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,42,1,1.5,1,1.11744904518,NA,"A","truck",0,1
"1976",7,1,0,2,"Sun Jul 28 12:01:50 2019",7,"old","images/prime/task/A/hanger","hanger",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,43,1,1.5,1,1.33861899376,NA,"A","hanger",0,1
"1977",7,1,0,2,"Sun Jul 28 12:01:50 2019",8,"old","images/prime/task/A/whistle","whistle",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,44,1,1.5,1,0.373226165771,NA,"A","whistle",0,1
"1978",7,1,1,2,"Sun Jul 28 12:01:50 2019",8,"old","images/prime/task/B/candle","candle",4,1,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1018,1018,45,1,1.5,1,0.998527050018,NA,"B","candle",0,1
"1979",7,1,0,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/A/hanger","hanger",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,0,1,1.5,1,0.439346075,NA,"A","hanger",0,1
"1980",7,1,1,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/B/chair","chair",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,1,1,1.5,1,0.198124886,NA,"B","chair",0,1
"1981",7,1,1,3,"Mon Jul 29 11:30:12 2019",7,"old","images/prime/task/B/key","key",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,2,1,1.5,1,1.05190587,NA,"B","key",0,1
"1982",7,1,0,3,"Mon Jul 29 11:30:12 2019",5,"old","images/prime/task/A/scissors","scissors",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,3,1,1.5,1,0.495216846,NA,"A","scissors",0,1
"1983",7,1,0,3,"Mon Jul 29 11:30:12 2019",5,"old","images/prime/task/A/bed","bed",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,4,1,1.5,1,0.225769997,NA,"A","bed",0,1
"1984",7,1,0,3,"Mon Jul 29 11:30:12 2019",8,"old","images/prime/task/A/pear","pear",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,5,1,1.5,1,NA,NA,"A","pear",0,1
"1985",7,1,1,3,"Mon Jul 29 11:30:12 2019",5,"old","images/prime/task/B/kangaroo","kangaroo",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,6,1,1.5,1,0.060101986,NA,"B","kangeroo",0,1
"1986",7,1,0,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/A/penguin","penguin",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,7,1,1.5,1,1.440485001,NA,"A","penguin",0,1
"1987",7,1,0,3,"Mon Jul 29 11:30:12 2019",7,"old","images/prime/task/A/clock","clock",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,8,1,1.5,1,0.473366022,NA,"A","clock",0,1
"1988",7,1,1,3,"Mon Jul 29 11:30:12 2019",7,"old","images/prime/task/B/hand","hand",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,9,1,1.5,1,0.00654006,NA,"B","hand",0,1
"1989",7,1,1,3,"Mon Jul 29 11:30:12 2019",8,"old","images/prime/task/B/sandwich","sandwich",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,10,1,1.5,1,0.379745007,NA,"B","sandwich",0,1
"1990",7,1,0,3,"Mon Jul 29 11:30:12 2019",5,"old","images/prime/task/A/horse","horse",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,11,1,1.5,1,0.415486097,NA,"A","horse",0,1
"1991",7,1,0,3,"Mon Jul 29 11:30:12 2019",5,"old","images/prime/task/A/truck","truck",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,12,1,1.5,1,0.439013004,NA,"A","bus",0,1
"1992",7,1,1,3,"Mon Jul 29 11:30:12 2019",8,"old","images/prime/task/B/comb","comb",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,13,1,1.5,1,NA,NA,"B","comb",0,1
"1993",7,1,0,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/A/monkey","monkey",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,14,1,1.5,1,0.133802891,NA,"A","monkey",0,1
"1994",7,1,1,3,"Mon Jul 29 11:30:12 2019",8,"old","images/prime/task/B/glasses","glasses",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,15,1,1.5,1,0.229413033,NA,"B","glasses",0,1
"1995",7,1,0,3,"Mon Jul 29 11:30:12 2019",5,"old","images/prime/task/A/tree","tree",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,16,1,1.5,1,0.282617807,NA,"A","",0,0
"1996",7,1,1,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/B/sock","sock",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,17,1,1.5,1,0.440100908,NA,"B","sock",0,1
"1997",7,1,1,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/B/apple","apple",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,18,1,1.5,1,0.158322096,NA,"B","apple",0,1
"1998",7,1,0,3,"Mon Jul 29 11:30:12 2019",4,"old","images/prime/task/A/table","table",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,19,1,1.5,1,1.115913868,NA,"A","table",0,1
"1999",7,1,1,3,"Mon Jul 29 11:30:12 2019",5,"old","images/prime/task/B/bowl","bowl",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,20,1,1.5,1,1.473642826,NA,"B","bowl",0,1
"2000",7,1,0,3,"Mon Jul 29 11:30:12 2019",5,"old","images/prime/task/A/watch","watch",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,21,1,1.5,1,0.672369957,NA,"A","glasses",0,0
"2001",7,1,1,3,"Mon Jul 29 11:30:12 2019",4,"old","images/prime/task/B/mountain","mountain",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,22,1,1.5,1,0.760416985,NA,"B","mountain",0,1
"2002",7,1,1,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/B/elephant","elephant",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,23,1,1.5,1,0.020214081,NA,"B","elephant",0,1
"2003",7,1,1,3,"Mon Jul 29 11:30:12 2019",5,"old","images/prime/task/B/guitar","guitar",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,24,1,1.5,1,0.500435114,NA,"B","guitar",0,1
"2004",7,1,0,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/A/fish","fish",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,25,1,1.5,1,1.206651926,NA,"A","fish",0,1
"2005",7,1,1,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/B/bird","bird",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,26,1,1.5,1,1.144546032,NA,"B","bird",0,1
"2006",7,1,0,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/A/foot","foot",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,27,1,1.5,1,0.839668989,NA,"A","foot",0,1
"2007",7,1,0,3,"Mon Jul 29 11:30:12 2019",8,"old","images/prime/task/A/whistle","whistle",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,28,1,1.5,1,1.368772984,NA,"A","whistle",0,1
"2008",7,1,1,3,"Mon Jul 29 11:30:12 2019",7,"old","images/prime/task/B/car","car",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,29,1,1.5,1,0.264075994,NA,"B","car",0,1
"2009",7,1,0,3,"Mon Jul 29 11:30:12 2019",5,"old","images/prime/task/A/piano","piano",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,30,1,1.5,1,0.491313934,NA,"A","piano",0,1
"2010",7,1,1,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/B/umbrella","umbrella",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,31,1,1.5,1,0.170161009,NA,"B","umbrella",0,1
"2011",7,1,0,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/A/snowman","snowman",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,32,1,1.5,1,1.458168983,NA,"A","snowman",0,1
"2012",7,1,1,3,"Mon Jul 29 11:30:12 2019",5,"old","images/prime/task/B/ear","ear",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,33,1,1.5,1,1.288672924,NA,"B","ear",0,1
"2013",7,1,1,3,"Mon Jul 29 11:30:12 2019",5,"old","images/prime/task/B/camel","camel",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,34,1,1.5,1,0.824240208,NA,"B","camel",0,1
"2014",7,1,0,3,"Mon Jul 29 11:30:12 2019",7,"old","images/prime/task/A/cat","cat",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,35,1,1.5,1,0.208043098,NA,"A","cat",0,1
"2015",7,1,1,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/B/carrot","carrot",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,36,1,1.5,1,1.350822926,NA,"B","carrot",0,1
"2016",7,1,0,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/A/ladder","ladder",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,37,1,1.5,1,0.370512962,NA,"A","ladder",0,1
"2017",7,1,0,3,"Mon Jul 29 11:30:12 2019",4,"old","images/prime/task/A/banana","banana",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,38,1,1.5,1,0.761659145,NA,"A","banana",0,1
"2018",7,1,1,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/B/candle","candle",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,39,1,1.5,1,0.122613192,NA,"B","candle",0,1
"2019",7,1,0,3,"Mon Jul 29 11:30:12 2019",8,"old","images/prime/task/A/grapes","grapes",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,40,1,1.5,1,NA,NA,"A"," grapes",0,1
"2020",7,1,0,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/A/shoe","shoe",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,41,1,1.5,1,1.393817186,NA,"A","shoe",0,1
"2021",7,1,1,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/B/ball","ball",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,42,1,1.5,1,1.486544847,NA,"B","ball",0,1
"2022",7,1,1,3,"Mon Jul 29 11:30:12 2019",4,"old","images/prime/task/B/pumpkin","pumpkin",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,43,1,1.5,1,1.322566986,NA,"B","pumpkin",0,1
"2023",7,1,1,3,"Mon Jul 29 11:30:12 2019",7,"old","images/prime/task/B/flower","flower",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,44,1,1.5,1,1.08990097,NA,"B","flower",0,1
"2024",7,1,0,3,"Mon Jul 29 11:30:12 2019",6,"old","images/prime/task/A/kite","kite",4,0,1,10,1,0.5,3,3,5,2,10,"B",1,1,6,"data",1019,1019,45,1,1.5,1,0.17888689,NA,"A","kite",0,1
"2025",7,1,0,1,"Wed Jul 31 11:00:29 2019",8,"old","images/prime/task/B/comb","comb",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,0,1,1.5,1,NA,NA,"B","hair comb",0,1
"2026",7,1,0,1,"Wed Jul 31 11:00:29 2019",6,"old","images/prime/task/B/apple","apple",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,1,1,1.5,1,0.426847219467,NA,"B","strawberry",0,0
"2027",7,1,0,1,"Wed Jul 31 11:00:29 2019",7,"old","images/prime/task/B/sandwich","sandwich",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,2,1,1.5,1,1.30149698257,NA,"B","sandwich",0,1
"2028",7,1,1,1,"Wed Jul 31 11:00:29 2019",5,"old","images/prime/task/A/kite","kite",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,3,1,1.5,1,1.36072516441,NA,"A","kite",0,1
"2029",7,1,1,1,"Wed Jul 31 11:00:29 2019",8,"old","images/prime/task/A/whistle","whistle",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,4,1,1.5,1,1.055382967,NA,"A","whistle",0,1
"2030",7,1,1,1,"Wed Jul 31 11:00:29 2019",7,"old","images/prime/task/A/scissors","scissors",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,5,1,1.5,1,1.43322205544,NA,"A","scissors",0,1
"2031",7,1,1,1,"Wed Jul 31 11:00:29 2019",8,"old","images/prime/task/A/grapes","grapes",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,6,1,1.5,1,0.566516876221,NA,"A","grapes",0,1
"2032",7,1,1,1,"Wed Jul 31 11:00:29 2019",6,"old","images/prime/task/A/cat","cat",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,7,1,1.5,1,1.29719185829,NA,"A","cat",0,1
"2033",7,1,0,1,"Wed Jul 31 11:00:29 2019",7,"old","images/prime/task/B/guitar","guitar",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,8,1,1.5,1,1.21177887917,NA,"B","guitar",0,1
"2034",7,1,0,1,"Wed Jul 31 11:00:29 2019",8,"old","images/prime/task/B/camel","camel",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,9,1,1.5,1,0.421931028366,NA,"B","camel",0,1
"2035",7,1,1,1,"Wed Jul 31 11:00:29 2019",7,"old","images/prime/task/A/piano","piano",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,10,1,1.5,1,1.44862914085,NA,"A","piano",0,1
"2036",7,1,1,1,"Wed Jul 31 11:00:29 2019",6,"old","images/prime/task/A/hanger","hanger",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,11,1,1.5,1,1.27044606209,NA,"A","hanger",0,1
"2037",7,1,0,1,"Wed Jul 31 11:00:29 2019",6,"old","images/prime/task/B/mountain","mountain",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,12,1,1.5,1,1.27042293549,NA,"B","mountain",0,1
"2038",7,1,0,1,"Wed Jul 31 11:00:29 2019",7,"old","images/prime/task/B/bird","bird",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,13,1,1.5,1,1.11839485168,NA,"B","bird",0,1
"2039",7,1,0,1,"Wed Jul 31 11:00:29 2019",7,"old","images/prime/task/B/candle","candle",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,14,1,1.5,1,1.47805309296,NA,"B","candle",0,1
"2040",7,1,1,1,"Wed Jul 31 11:00:29 2019",7,"old","images/prime/task/A/penguin","penguin",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,15,1,1.5,1,0.842281103134,NA,"A","penguin",0,1
"2041",7,1,1,1,"Wed Jul 31 11:00:29 2019",7,"old","images/prime/task/A/horse","horse",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,16,1,1.5,1,0.27055311203,NA,"A","horse",0,1
"2042",7,1,1,1,"Wed Jul 31 11:00:29 2019",6,"old","images/prime/task/A/clock","clock",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,17,1,1.5,1,0.774394989014,NA,"A","clock",0,1
"2043",7,1,1,1,"Wed Jul 31 11:00:29 2019",5,"old","images/prime/task/A/watch","watch",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,18,1,1.5,1,0.669255018234,NA,"A","watch",0,1
"2044",7,1,1,1,"Wed Jul 31 11:00:29 2019",5,"old","images/prime/task/A/foot","foot",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,19,1,1.5,1,0.935229063034,NA,"A","foot",0,1
"2045",7,1,1,1,"Wed Jul 31 11:00:29 2019",7,"old","images/prime/task/A/fish","fish",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,20,1,1.5,1,0.168874979019,NA,"A","fish",0,1
"2046",7,1,1,1,"Wed Jul 31 11:00:29 2019",5,"old","images/prime/task/A/table","table",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,21,1,1.5,1,0.132441043854,NA,"A","table",0,1
"2047",7,1,1,1,"Wed Jul 31 11:00:29 2019",7,"old","images/prime/task/A/banana","banana",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,22,1,1.5,1,0.267625808716,NA,"A","banana",0,1
"2048",7,1,0,1,"Wed Jul 31 11:00:29 2019",8,"old","images/prime/task/B/chair","chair",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,23,1,1.5,1,1.14900112152,NA,"B","chair",0,1
"2049",7,1,1,1,"Wed Jul 31 11:00:29 2019",8,"old","images/prime/task/A/pear","pear",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,24,1,1.5,1,NA,NA,"A","pear",0,1
"2050",7,1,0,1,"Wed Jul 31 11:00:29 2019",7,"old","images/prime/task/B/hand","hand",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,25,1,1.5,1,1.4211640358,NA,"B","hand",0,1
"2051",7,1,1,1,"Wed Jul 31 11:00:29 2019",8,"old","images/prime/task/A/monkey","monkey",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,26,1,1.5,1,1.23646402359,NA,"A","monkey",0,1
"2052",7,1,0,1,"Wed Jul 31 11:00:29 2019",8,"old","images/prime/task/B/ball","ball",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,27,1,1.5,1,1.46727609634,NA,"B","egg",0,1
"2053",7,1,0,1,"Wed Jul 31 11:00:29 2019",8,"old","images/prime/task/B/pumpkin","pumpkin",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,28,1,1.5,1,1.12730288506,NA,"B","pumpkin",0,1
"2054",7,1,1,1,"Wed Jul 31 11:00:29 2019",8,"old","images/prime/task/A/shoe","shoe",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,29,1,1.5,1,0.192039966583,NA,"A","shoe",0,1
"2055",7,1,0,1,"Wed Jul 31 11:00:29 2019",7,"old","images/prime/task/B/bowl","bowl",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,30,1,1.5,1,0.854053020477,NA,"B","bowl",0,1
"2056",7,1,1,1,"Wed Jul 31 11:00:29 2019",7,"old","images/prime/task/A/truck","truck",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,31,1,1.5,1,0.693101882935,NA,"A","truck",0,1
"2057",7,1,0,1,"Wed Jul 31 11:00:29 2019",8,"old","images/prime/task/B/flower","flower",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,32,1,1.5,1,0.19472694397,NA,"B","flower",0,1
"2058",7,1,1,1,"Wed Jul 31 11:00:29 2019",7,"old","images/prime/task/A/tree","tree",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,33,1,1.5,1,0.625206947327,NA,"A","tree",0,1
"2059",7,1,1,1,"Wed Jul 31 11:00:29 2019",6,"old","images/prime/task/A/snowman","snowman",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,34,1,1.5,1,0.347665071487,NA,"A","snowman",0,1
"2060",7,1,0,1,"Wed Jul 31 11:00:29 2019",8,"old","images/prime/task/B/kangaroo","kangaroo",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,35,1,1.5,1,0.298269033432,NA,"B","kangaroo",0,1
"2061",7,1,1,1,"Wed Jul 31 11:00:29 2019",6,"old","images/prime/task/A/bed","bed",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,36,1,1.5,1,0.109775066376,NA,"A","bed",0,1
"2062",7,1,0,1,"Wed Jul 31 11:00:29 2019",6,"old","images/prime/task/B/car","car",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,37,1,1.5,1,1.06028699875,NA,"B","car",0,1
"2063",7,1,0,1,"Wed Jul 31 11:00:29 2019",8,"old","images/prime/task/B/glasses","glasses",4,0,1,10,1,0.5,3,3,5,2,10,"A",1,1,6,"data",1021,1021,38,1,1.5,1,0.334367036819,NA,"B","glasses",0,1
